	OTU_1	OTU_2	OTU_3	OTU_4	OTU_5	OTU_6	OTU_7	OTU_8	OTU_9	OTU_10	OTU_12	OTU_13	OTU_16	OTU_17	OTU_18	OTU_19	OTU_21	OTU_23	OTU_24	OTU_25	OTU_27	OTU_29	OTU_30	OTU_31	OTU_32	OTU_33	OTU_34	OTU_35	OTU_37	OTU_38	OTU_39	OTU_40	OTU_42	OTU_43	OTU_44	OTU_45	OTU_46	OTU_47	OTU_52	OTU_53	OTU_54	OTU_55	OTU_57	OTU_58	OTU_59	OTU_61	OTU_62	OTU_63	OTU_65	OTU_66	OTU_67	OTU_68	OTU_69	OTU_71	OTU_73	OTU_75	OTU_76	OTU_78	OTU_80	OTU_82	OTU_84	OTU_85	OTU_86	OTU_87	OTU_88	OTU_90	OTU_92	OTU_94	OTU_95	OTU_96	OTU_99	OTU_100	OTU_103	OTU_104	OTU_106	OTU_111	OTU_113	OTU_115	OTU_116	OTU_118	OTU_120	OTU_121	OTU_133	OTU_134	OTU_136	OTU_137	OTU_139	OTU_146	OTU_150	OTU_151	OTU_152	OTU_153	OTU_160	OTU_182
OTU_96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.97299191364788e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.293811272001417e-11	0.0	-2.2071982871909356e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1969037030468902e-10	0.0	0.0	0.0	-4.185066861798874e-10	0.0	-4.355656181457276e-10	0.0	0.0	0.0	-1.0075601363447626e-10	0.0	0.0	0.0	-7.401492318829196e-10	0.0	0.0	-4.364029258905519e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.432116289031891e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6104877586461893e-10	4.249412836486058e-10	0.0	0.0	0.0
OTU_99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.477535157329406e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.136911717338933e-11	0.0	0.0	0.0	0.0	0.0	1.779549175222369e-11	0.0	-9.947101220500186e-11	0.0	-1.4446937081066229e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3260423383423845e-10	0.0	0.0	0.0	-1.159730086066301e-09	0.0	-7.859028355119194e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3972940848615423e-09	0.0	0.0	-1.1038561952725848e-09	0.0	0.0	-8.235625990018583e-10	0.0	0.0	0.0	0.0	0.0	-1.087269961515237e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.702057108270682e-10	-1.1053514049712276e-09	0.0	-2.608589507685488e-09	0.0	-8.248739309770176e-10	3.5115700504890266e-10	3.1377593846525523e-10	0.0	0.0	0.0
OTU_100	0.0	0.0	0.0	0.0	0.0	4.603766830432969e-12	0.0	0.0	0.0	0.0	0.0	0.0	3.923822407248487e-12	5.243308224386412e-12	0.0	-4.92402314542091e-11	6.546256776619537e-12	0.0	0.0	0.0	0.0	0.0	0.0	-4.500936498731245e-11	0.0	-5.321926328761981e-13	8.950737144558101e-12	0.0	3.3170105516213296e-11	3.1686101823383234e-11	5.546936506737404e-12	-1.6683529112438942e-10	9.674163795736915e-12	-4.715820833794849e-10	1.565035493839399e-11	5.0695227340702656e-12	0.0	-6.827315631178496e-11	2.7977565718770347e-11	7.853176111919576e-12	8.317757914480574e-12	1.6264100736253777e-10	0.0	-4.79137010088671e-10	0.0	0.0	0.0	-1.1774262068937248e-09	-2.8952657872906814e-11	-8.416666257911851e-10	0.0	3.154346398576163e-13	0.0	0.0	1.7922638235719584e-11	2.7833020669909197e-11	1.8446432286071087e-11	-1.548287652837191e-09	-5.1446773119968743e-11	3.788648320668956e-10	-1.2006601851803657e-09	2.1217431212176153e-11	0.0	-1.4898534308669568e-09	4.666010528098758e-10	-1.0092083217295239e-10	0.0	1.875070456060684e-11	0.0	-1.1199888898653267e-09	5.312724144613331e-10	0.0	-1.087869270652713e-11	3.4269328650472934e-11	-1.3346867048628242e-10	0.0	9.522848311500918e-11	2.7739367111611095e-11	1.2470691498651838e-11	0.0	5.266743209007517e-11	-6.95504757617017e-11	3.907938649622926e-10	-6.73838588974635e-10	-4.395642838808456e-10	0.0	-9.615112391179048e-10	0.0	-1.4759416835501872e-09	6.475770426291014e-10	6.904126160072657e-10	2.0854119270022833e-11	2.704741535138179e-11	-6.623563236645176e-11
OTU_103	0.0	0.0	-5.958336369946778e-13	0.0	0.0	0.0	0.0	0.0	-9.116050654991211e-11	3.922065136541669e-10	0.0	6.447151896501819e-10	0.0	0.0	0.0	-2.6428574931984846e-11	0.0	0.0	1.0400556650147031e-10	0.0	-2.8349400567816403e-11	-4.1493208154706415e-12	0.0	-5.188483543412505e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0827679681620483e-10	0.0	-2.9406688576212e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.49687941672848e-10	0.0	-3.0319754395830227e-10	-1.6003846071012166e-11	2.92624951199938e-11	0.0	-1.3351756252183796e-09	0.0	-9.743797166077235e-10	-2.518001593760873e-11	0.0	0.0	-4.3438599219151454e-11	0.0	0.0	0.0	-1.8150545875524078e-09	0.0	5.133888053997174e-10	-1.3136415688146233e-09	0.0	-1.1396070357208667e-10	-8.361861910770942e-10	4.2021538757047837e-10	-1.0211731563611656e-10	0.0	0.0	0.0	-1.2275241035365524e-09	3.6088358153472105e-10	0.0	0.0	0.0	-1.1826072190866014e-10	9.275446719471246e-11	0.0	0.0	0.0	0.0	0.0	0.0	4.2515434078146376e-10	-6.604148583476717e-10	6.247369920438744e-10	0.0	-5.885654243457574e-10	0.0	-8.148410250750046e-10	1.3321651994470352e-09	1.1721138172968063e-09	0.0	0.0	0.0
OTU_104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.546468343492836e-11	0.0	0.0	5.038926470333304e-10	0.0	0.0	0.0	-1.2846251557175347e-10	0.0	0.0	7.604985324738961e-11	0.0	-6.639710959214988e-11	0.0	0.0	-1.512047964630723e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9956603939244244e-10	0.0	-3.14031469380224e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6756216693510507e-10	0.0	-2.946783682318885e-10	0.0	0.0	0.0	-1.4880211083085753e-09	0.0	-1.0611451698669164e-09	0.0	0.0	-8.892123793960924e-11	-9.842900011677869e-11	0.0	0.0	0.0	-2.134127708979708e-09	0.0	8.387003411598353e-10	-1.3355684704431198e-09	0.0	0.0	-7.210454736190319e-10	5.72412663558659e-10	-1.8334749269984938e-10	0.0	0.0	0.0	-1.3686703611560384e-09	6.778686409204364e-10	0.0	0.0	0.0	-1.692451770356298e-10	1.0114448999648684e-10	0.0	0.0	0.0	0.0	0.0	0.0	4.27303426869743e-10	-9.034947256995766e-10	2.298920258136703e-10	0.0	-7.134645274352387e-10	0.0	-5.007919663505143e-10	1.2567163346346131e-09	1.2720867495021714e-09	0.0	0.0	0.0
OTU_106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.085725277434639e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.3646636836287434e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3048244813987912e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.40292711434343e-10	0.0	0.0	0.0	-1.3988072957546068e-09	0.0	-1.0248861422125803e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.878504906772991e-09	0.0	0.0	-1.3864519663825378e-09	0.0	0.0	-1.1409135040885646e-09	2.7052734003340754e-10	0.0	0.0	0.0	0.0	-1.2270121063956111e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.098747432183212e-10	-5.434427321239733e-11	0.0	-6.914720594269113e-10	0.0	-1.1645175028123988e-09	4.834687441870743e-10	5.712748101617242e-10	0.0	0.0	0.0
OTU_111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6382367783261644e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4124703571111632e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.302078550038107e-11	0.0	-1.1392875548747304e-10	0.0	0.0	0.0	-2.8466151875408015e-11	0.0	0.0	0.0	0.0	0.0	-9.439093746694584e-11	0.0	0.0	0.0	-1.0934618040232196e-09	0.0	-7.719814913238029e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7598497264563602e-09	0.0	4.889047302192262e-10	-9.780990635614153e-10	0.0	0.0	-6.11287796481117e-10	5.182116536573107e-10	0.0	0.0	0.0	0.0	-1.0883295421360028e-09	7.371112888612851e-10	0.0	2.8925870209498797e-11	0.0	-8.044932115944945e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.70612722576302e-10	-1.4527644887303015e-09	0.0	-3.296761283085064e-09	0.0	-6.156885011117528e-10	4.6155557600282703e-10	5.016446006360863e-10	0.0	0.0	0.0
OTU_113	-6.282872125967791e-13	-5.723061930109506e-13	-7.231928376943309e-13	-4.7965912213339345e-12	-6.790534619921193e-13	0.0	-4.713649148931933e-13	-6.150933779509122e-13	-8.9802262774658e-11	4.770062036188256e-10	-5.457772414499205e-13	6.767621921901277e-10	0.0	0.0	2.5366032508288347e-12	-2.8170070042764022e-11	0.0	0.0	1.1318117574594365e-10	0.0	-2.0737971860309955e-11	-6.571113424239462e-12	0.0	-5.88001250506802e-11	0.0	0.0	0.0	0.0	1.2636333883765057e-11	0.0	0.0	-1.2606081361800096e-10	0.0	-3.511086317075201e-10	0.0	0.0	0.0	-6.648373556810674e-11	1.1117139683104136e-11	0.0	0.0	5.200577563279483e-10	0.0	-3.626655058945603e-10	-2.04705650286479e-11	3.766480613592633e-11	6.149728125571486e-11	-1.236189911904444e-09	0.0	-9.022772170010542e-10	-2.514957504400219e-11	0.0	-5.391147066745871e-11	-5.0919080978622664e-11	0.0	0.0	0.0	-1.7996285254407076e-09	0.0	6.840277463423782e-10	-1.2571441076177111e-09	0.0	-1.1741309350432706e-10	-8.66642742763018e-10	5.526327226744774e-10	-9.905893458993049e-11	0.0	0.0	0.0	-1.2174964324638391e-09	4.746572674326536e-10	0.0	0.0	0.0	-1.3539007008001994e-10	7.723892374478959e-11	0.0	0.0	0.0	0.0	0.0	-1.1402583465098938e-10	4.769203626917301e-10	-7.58457656419405e-10	6.5203144672486e-10	0.0	-7.20221725896931e-10	0.0	-8.039853995024539e-10	1.532835925093284e-09	1.187787414212999e-09	0.0	0.0	0.0
OTU_115	-6.92947932231676e-13	-6.318275699051878e-13	-7.851826573986651e-13	-5.229884337533276e-12	-7.361521756438737e-13	0.0	-5.372671786577933e-13	-6.938764073725911e-13	-1.0445928536470072e-10	5.291090059794703e-10	-6.050891428490333e-13	8.057156417565023e-10	0.0	0.0	2.5032853545877118e-12	-2.860259550736768e-11	0.0	0.0	1.408902631962285e-10	0.0	-2.86205476172656e-11	-6.113362649308176e-12	0.0	-5.947747567415752e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3592625017762875e-10	0.0	-3.6064330093148574e-10	0.0	0.0	0.0	-7.42235928760773e-11	1.0670803429694393e-11	0.0	0.0	5.86317800405314e-10	0.0	-3.716026341566501e-10	-2.0687348667451506e-11	3.383371982780097e-11	6.661765284556023e-11	-1.2593941159300707e-09	0.0	-9.186063756313185e-10	-2.730205289098398e-11	0.0	-5.860864674540414e-11	-3.8591587659516406e-11	0.0	0.0	0.0	-1.8421560017088993e-09	0.0	6.912690598924462e-10	-1.2606631832095658e-09	0.0	-1.1418462147592362e-10	-8.324203121670571e-10	6.00318609786514e-10	-1.0726942115791174e-10	3.2988482146171956e-10	0.0	0.0	-1.2288829619058553e-09	5.162016620658998e-10	0.0	0.0	0.0	-1.3841694874416225e-10	1.0730013566300064e-10	0.0	0.0	0.0	0.0	0.0	-1.4266071871785315e-10	5.487123089946139e-10	-7.43530084204941e-10	7.08650194609229e-10	0.0	-5.845331146748385e-10	0.0	-7.869189963472255e-10	1.7924428484582887e-09	1.3716759486682426e-09	0.0	0.0	0.0
OTU_116	-7.023809313594233e-13	-6.366874478636504e-13	-7.948750689767842e-13	-5.120549598073236e-12	-7.489738754693593e-13	0.0	-5.393484220759896e-13	-7.046381660896285e-13	-1.0127360983454305e-10	5.466834078257371e-10	-6.102653996411321e-13	8.172172380153595e-10	0.0	0.0	2.439652294206441e-12	-2.8733019517822435e-11	0.0	0.0	1.3992626322117054e-10	0.0	-2.8430141275817905e-11	-5.893959901359837e-12	0.0	-5.910825462432134e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3312597616407832e-10	0.0	-3.681378489008866e-10	0.0	0.0	0.0	-7.490822928061023e-11	1.126304158325023e-11	0.0	0.0	5.907647711972598e-10	0.0	-3.7741626770405263e-10	-2.2170348104574228e-11	3.705917247000976e-11	6.863056811227128e-11	-1.2426623497368654e-09	0.0	-9.172309701613559e-10	-2.8097467733082575e-11	0.0	-5.953163057585923e-11	-4.3797228323622236e-11	0.0	0.0	0.0	-1.8516593913613167e-09	0.0	7.152642302558531e-10	-1.2462495749201506e-09	0.0	-1.1466320799199122e-10	-8.320578902817329e-10	6.058928366834466e-10	-1.11800505618035e-10	3.3805727324552865e-10	0.0	0.0	-1.2082191168340742e-09	5.073134531192807e-10	0.0	0.0	0.0	-1.402317265539099e-10	9.391528093226292e-11	0.0	0.0	0.0	0.0	0.0	-1.4343533029218426e-10	5.383944025076904e-10	-7.592479384170943e-10	6.876659968328799e-10	0.0	-6.804417330803263e-10	0.0	-7.768977077579096e-10	1.781019565395308e-09	1.3467125141787897e-09	0.0	0.0	0.0
OTU_118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.386174058487493e-11	3.653032781166783e-10	0.0	4.70764085035742e-10	0.0	0.0	0.0	-7.463053685619794e-11	0.0	0.0	9.727385965995789e-11	0.0	-1.975802471032526e-11	0.0	0.0	-8.193562125406846e-11	0.0	8.419109608048443e-12	5.746506172836696e-12	0.0	2.7548241495672566e-11	1.935510822549288e-11	0.0	-1.9470165083445e-10	0.0	-4.2064310655294e-10	0.0	0.0	0.0	-7.183457727672963e-11	2.4070508025818152e-11	5.2088981159456595e-12	0.0	4.0536191815627786e-10	0.0	-4.290164715569517e-10	-1.919248668633639e-11	4.564832642529812e-11	6.133538243794597e-11	-1.4883516480317755e-09	-3.218158078198343e-11	-1.0590849929989523e-09	-1.9794099242096296e-11	0.0	-5.29903470855194e-11	-3.9742300993173854e-11	1.4335540926602211e-11	2.3142735182505598e-11	2.4106393531081958e-11	-2.0662011978273023e-09	0.0	5.697662991225162e-10	-1.4934816503198087e-09	1.503068558582658e-11	0.0	-1.2684761126143939e-09	6.275976533711277e-10	-9.178959217841741e-11	0.0	0.0	0.0	-1.385062924756237e-09	6.107850013417481e-10	0.0	1.6225099177523907e-11	2.1798050880995714e-11	-1.527254391703531e-10	5.210780461376454e-11	0.0	0.0	0.0	0.0	0.0	-9.430631965010827e-11	5.491494514391609e-10	-7.035213919451383e-10	3.401858804738257e-10	0.0	-1.076046537965279e-09	0.0	-1.1814806497288392e-09	1.3359771462832102e-09	1.1511179116313276e-09	0.0	0.0	0.0
OTU_120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.49625212814753e-11	4.885971293749712e-10	0.0	5.761751600148449e-10	0.0	0.0	0.0	-5.485203681612871e-11	0.0	0.0	8.95152494452543e-11	0.0	-2.0978700526598103e-11	0.0	0.0	-7.303827747668556e-11	0.0	1.1627828033839087e-11	0.0	0.0	2.3325096461156408e-11	0.0	0.0	-1.6425991090777357e-10	0.0	-4.0447922846887583e-10	0.0	0.0	0.0	-7.370898498757682e-11	2.0871592844378146e-11	0.0	0.0	5.064868050869766e-10	0.0	-4.234744914274267e-10	-1.9294516113386456e-11	4.0519988671881975e-11	6.5254676103223e-11	-1.421959590353581e-09	0.0	-1.0279122903421327e-09	-2.532247731409669e-11	0.0	-5.2937111044138855e-11	-2.725550008227384e-11	1.1993040216630176e-11	1.9464524330100745e-11	0.0	-1.9746592756459177e-09	0.0	6.52097902723203e-10	-1.4523746562930156e-09	1.1594005052533907e-11	0.0	-1.0909129700666115e-09	6.310915166827164e-10	-8.752503921917074e-11	0.0	0.0	0.0	-1.3487350650866042e-09	5.633935537310602e-10	0.0	2.8345382238709973e-11	1.8502112281631645e-11	-1.4127019192261157e-10	5.824487702381931e-11	0.0	0.0	0.0	0.0	0.0	-1.3075289510630872e-10	5.309623726713211e-10	-7.091085983859596e-10	4.1431498388453946e-10	0.0	-9.737471320191782e-10	0.0	-1.083503242327685e-09	1.5705334496702726e-09	1.2536722104614934e-09	0.0	0.0	0.0
OTU_121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5433590652082487e-10	0.0	0.0	0.0	-1.0732678852315912e-10	0.0	0.0	6.349132014818689e-11	0.0	-6.786610528460829e-11	0.0	0.0	-1.3230446456026658e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9349197025580913e-10	0.0	-3.033022029680272e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3173490046855387e-10	0.0	-2.888658461043368e-10	0.0	0.0	0.0	-1.3042786202213633e-09	0.0	-9.930714450636343e-10	0.0	0.0	-8.957214474977256e-11	-1.0713130119592522e-10	0.0	0.0	0.0	-2.0462964931255517e-09	0.0	7.39722783460901e-10	-1.2022770297460534e-09	0.0	0.0	-6.113677823946002e-10	4.686014573725622e-10	-2.3374764004044606e-10	0.0	0.0	0.0	-1.2292268430161703e-09	5.834400882788315e-10	0.0	0.0	0.0	-1.6139140324968435e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4421471179475294e-10	-9.568521525666349e-10	7.386967574564751e-11	0.0	-7.347610708693868e-10	0.0	-4.3955379039538595e-10	1.0360024486588992e-09	1.1128323120877438e-09	0.0	0.0	0.0
OTU_133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.043091800288979e-10	0.0	0.0	0.0	-1.8199912609012403e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.325293077911444e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5816642292465573e-10	0.0	-1.1210935007042167e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.860337212408085e-11	0.0	0.0	0.0	-1.5208901253832379e-09	0.0	-1.0404642951091402e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8811263631781433e-09	0.0	0.0	-1.3364848477472805e-09	0.0	0.0	-7.261467970174112e-10	3.625898207379292e-10	0.0	0.0	0.0	0.0	-1.366356124984852e-09	5.673417084472823e-10	0.0	0.0	0.0	-1.3105763219514578e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.07837255361988e-10	-1.8768082163062243e-10	0.0	-7.694036630576981e-10	0.0	-6.221938865402296e-10	6.648292472464748e-10	8.363531481193665e-10	0.0	0.0	0.0
OTU_134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.282023755410017e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.026685476875812e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.826165166982583e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.302473027062311e-11	0.0	0.0	0.0	-6.449713392626356e-10	0.0	-5.427231144017113e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.836081979694349e-10	0.0	0.0	-5.55963069508573e-10	0.0	0.0	-1.4136583355831899e-10	0.0	0.0	0.0	0.0	0.0	-6.605396355622469e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1620758140222928e-09	0.0	-1.8559743688437253e-10	1.6556843213701989e-10	2.1731615699558552e-10	0.0	0.0	0.0
OTU_136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.174633738358875e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.980550259557131e-10	0.0	-6.50895879203116e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2345089555013617e-09	0.0	0.0	-5.161188241361598e-10	0.0	0.0	-1.6234143838137526e-10	0.0	0.0	0.0	0.0	0.0	-5.053628594431985e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5650678904056392e-10	8.056513097868464e-11	2.0293909176534558e-10	0.0	0.0	0.0
OTU_137	0.0	0.0	0.0	0.0	0.0	3.6205076296530845e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.520772560803523e-11	5.725869172296894e-12	0.0	0.0	0.0	0.0	0.0	0.0	-4.185975609626126e-11	0.0	-6.845682205504292e-12	7.557224572542402e-12	0.0	2.88946651237147e-11	2.6802365415504553e-11	0.0	-1.795866167484924e-10	8.248161837626617e-12	-4.770409436350157e-10	1.388214478640647e-11	5.120185090335078e-12	0.0	-7.416772254491871e-11	2.444669371365591e-11	5.628685656905258e-12	7.021617032864298e-12	1.5728081382351865e-10	0.0	-4.808706247850654e-10	0.0	0.0	0.0	-1.2005080940674015e-09	-2.834860149865846e-11	-8.770193935314441e-10	0.0	4.390323091535873e-15	0.0	0.0	1.623946824756917e-11	2.5785863961942528e-11	1.4853086510978726e-11	-1.6043571104506583e-09	-4.171556775593533e-11	3.940563909493916e-10	-1.2011063063371701e-09	1.8348128369231542e-11	0.0	-1.3021722509921903e-09	4.759134220865017e-10	-1.00527562281352e-10	0.0	0.0	0.0	-1.1151053366918932e-09	5.451343266823507e-10	0.0	-5.802689629947661e-12	2.982614336143093e-11	-1.4993119508674205e-10	0.0	7.558386911670269e-11	2.5297901189160253e-11	1.0965777005834117e-11	0.0	6.577905240314647e-11	-7.719063453558973e-11	3.8908962521834893e-10	-6.574920736272447e-10	-3.95528907000338e-10	0.0	-9.98149228308163e-10	0.0	-1.3188867166299262e-09	6.029681301032762e-10	6.550990836507543e-10	1.7479592445000875e-11	2.5771092006798768e-11	-6.70474555262364e-11
OTU_139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.279562462999908e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3143707775112006e-10	0.0	0.0	0.0	-5.356678764260065e-10	0.0	-3.6818632936462374e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.787668176333189e-10	0.0	0.0	-4.1843531153996964e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.102813704375255e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3636596691002355e-10	-6.738862597156424e-11	-1.5367304787479525e-10	0.0	0.0	0.0
OTU_146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.243241083551614e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.274569823971178e-11	0.0	-5.204405303217941e-12	6.144202496259623e-12	0.0	2.944489387594184e-11	2.4622063753961037e-11	0.0	-1.5020288426419342e-10	8.139297753777781e-12	-4.4634194759540047e-10	1.225308247302659e-11	4.669729733592898e-12	0.0	-7.351922786840536e-11	2.4810336260491566e-11	4.165347022247449e-12	6.9731816429438886e-12	0.0	0.0	-4.488415416866723e-10	0.0	0.0	0.0	-1.1324604602937366e-09	-3.0773817520591496e-11	-8.519660888165223e-10	0.0	-9.635649176315159e-14	0.0	0.0	1.615477236567305e-11	2.52214778049972e-11	1.6135241977597534e-11	-1.5822950972845219e-09	0.0	4.17066409402407e-10	-1.1423621602942712e-09	1.7749666429061645e-11	0.0	-1.2552227991822902e-09	4.698267822713715e-10	-7.955291817030194e-11	0.0	0.0	0.0	-1.0231118279848628e-09	5.105411659286603e-10	0.0	-1.0383869313549542e-12	2.826215896477934e-11	-1.239974124371895e-10	0.0	6.789634140489286e-11	2.491860184817468e-11	1.0842558685956453e-11	0.0	0.0	-8.602742873662125e-11	3.489875350970817e-10	-6.431396810129921e-10	-3.1692731146855353e-10	0.0	-8.924498118892059e-10	0.0	-1.333455418638132e-09	6.071090422146023e-10	6.463939307437598e-10	1.4943793583778508e-11	3.3171423255243795e-11	-5.995332131707153e-11
OTU_150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5319075694923183e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.744031472498656e-11	0.0	-2.3617504819319516e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.486054076797091e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.334908747229256e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2050384200780136e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60204635914743e-10	2.948658151225895e-10	0.0	0.0	0.0
OTU_151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.24067915670931e-10	0.0	-6.285487194924654e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.235213864503618e-10	0.0	0.0	-8.547304560099948e-10	0.0	0.0	-5.026568271099307e-10	0.0	0.0	0.0	0.0	0.0	-7.35424785548462e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.973287751460019e-10	0.0	0.0	0.0	0.0	0.0
