	OTU_1	OTU_2	OTU_3	OTU_4	OTU_5	OTU_6	OTU_7	OTU_8	OTU_9	OTU_10	OTU_11	OTU_12	OTU_13	OTU_14	OTU_15	OTU_16	OTU_17	OTU_18	OTU_20	OTU_21	OTU_22	OTU_23	OTU_24	OTU_25	OTU_27	OTU_28	OTU_30	OTU_31	OTU_33	OTU_34	OTU_35	OTU_36	OTU_37	OTU_38	OTU_39	OTU_40	OTU_41	OTU_42	OTU_45	OTU_46	OTU_47	OTU_48	OTU_50	OTU_51	OTU_52	OTU_53	OTU_55	OTU_56	OTU_57	OTU_59	OTU_61	OTU_62	OTU_63	OTU_64	OTU_66	OTU_68	OTU_70	OTU_71	OTU_72	OTU_73	OTU_74	OTU_76	OTU_78	OTU_79	OTU_80	OTU_84	OTU_85	OTU_87	OTU_88	OTU_89	OTU_90	OTU_91	OTU_92	OTU_96	OTU_97	OTU_100	OTU_101	OTU_105	OTU_108	OTU_109	OTU_110	OTU_111	OTU_112	OTU_113	OTU_114	OTU_119	OTU_122	OTU_124	OTU_125	OTU_126	OTU_129	OTU_130	OTU_131	OTU_136	OTU_139	OTU_140	OTU_141	OTU_143	OTU_144	OTU_147	OTU_149	OTU_154	OTU_155	OTU_158	OTU_161	OTU_162	OTU_165	OTU_168	OTU_181	OTU_183	OTU_190	OTU_195	OTU_201
OTU_63	0.0	0.0	0.0	0.0	0.0	3.047644821548134e-10	0.0	-5.001641846007638e-12	0.0	0.0	5.714893528775298e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.88036297123562e-12	0.0	1.187399924501556e-10	0.0	0.0	-2.0327978176149598e-10	1.9243261095225758e-10	0.0	1.883260412282309e-10	0.0	0.0	1.7586058667901944e-12	8.591808608823615e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1094889469464221e-10	-2.7496989760018334e-11	0.0	1.4282421327807243e-11	0.0	0.0	0.0	6.903575910262967e-11	0.0	0.0	0.0	1.3567619894117247e-10	0.0	1.3713569322516618e-10	0.0	0.0	0.0	4.6138749137188415e-10	2.5535170993286227e-10	0.0	0.0	-2.147533065700701e-09	0.0	0.0	2.243092117544778e-11	0.0	0.0	-6.373830716887986e-10	0.0	0.0	0.0	8.433055894443286e-11	-1.6761267083075425e-09	0.0	-1.3196811196607387e-09	-2.7963311598963073e-09	0.0	0.0	-2.1671817799821156e-09	0.0	-4.624368942639273e-09	5.1167543886238826e-11	0.0	0.0	5.735439858108483e-10	0.0	-1.0284872664931592e-09	0.0	2.558201091881122e-10	-1.8765935465612483e-10	-4.049740645277934e-09	0.0	-6.603935208890324e-10	2.352060433127289e-10
OTU_64	0.0	0.0	0.0	0.0	-4.888247440073652e-12	5.563159032106368e-10	0.0	-3.283955606153167e-11	0.0	0.0	5.131635773879846e-12	0.0	0.0	0.0	0.0	-6.647689442221984e-12	0.0	0.0	0.0	0.0	0.0	-1.2224802027578842e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5309663336178995e-11	0.0	7.852909207987278e-11	0.0	0.0	-1.7535946873288066e-10	8.56818078169373e-10	0.0	1.8892997407072103e-10	0.0	0.0	1.7788673561233506e-11	8.231262182276292e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.076346114458592e-11	-2.8093026956319806e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4415909968941216e-10	0.0	1.460394044315701e-10	0.0	0.0	0.0	3.8960285538230606e-10	2.006557959191661e-10	0.0	0.0	-2.1581412096936516e-09	0.0	0.0	0.0	2.1696912322193291e-10	0.0	-6.402854088798976e-10	0.0	-1.182601399282853e-10	0.0	2.3923380083728578e-11	-1.7836284046093534e-09	0.0	-1.1929323173476974e-09	-2.759361125966431e-09	2.1208048926420896e-10	0.0	-2.3998483470442963e-09	0.0	-4.798036581981544e-09	-5.102052109418255e-11	0.0	0.0	2.55523225497386e-10	0.0	-1.012701410375188e-09	0.0	2.5770916453863597e-10	-2.0965820785339806e-10	-3.942792275056372e-09	6.21436328740165e-11	-6.88832535319995e-10	2.1944705020219406e-10
OTU_66	0.0	0.0	0.0	0.0	-4.30845583225191e-12	4.1969078484224095e-10	0.0	4.487011097726455e-12	0.0	0.0	5.98348816029636e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4649702364120478e-11	0.0	1.4703725948863298e-10	0.0	0.0	-2.5543282698211964e-10	2.8351683971821297e-10	0.0	2.2913184664671915e-10	0.0	0.0	1.9429840046519826e-11	9.397668825489145e-11	-6.200665150416174e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.531095290485715e-10	-3.006187627612947e-11	0.0	3.233163367666251e-11	0.0	0.0	1.3556352384006027e-10	8.864260829449096e-11	0.0	0.0	0.0	1.6274221182154634e-10	0.0	1.6026861797713675e-10	0.0	0.0	0.0	5.029217791809987e-10	3.205683481184903e-10	4.6048802449677823e-11	0.0	-2.112304651402097e-09	0.0	0.0	6.25234128539072e-11	1.3266545560591844e-10	0.0	-6.377697763953979e-10	0.0	-1.3462536085750132e-10	0.0	1.0353712797579219e-10	-1.6682888274971692e-09	-6.424283922841795e-11	-1.3335850868285699e-09	-2.9270566107714526e-09	1.4725582495038832e-10	0.0	-2.2257214177603297e-09	0.0	-4.802939964518696e-09	1.1552714364540581e-10	0.0	0.0	6.659351435447795e-10	0.0	-1.0084991594904197e-09	0.0	3.231048069833737e-10	-1.8215260141645386e-10	-4.191486405210562e-09	0.0	-6.837212009225372e-10	2.5257351329072606e-10
OTU_68	0.0	0.0	0.0	0.0	0.0	2.5281545506571203e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.805368286567477e-11	0.0	0.0	-1.8821430554565686e-10	2.853895290665432e-10	0.0	1.364977539866647e-10	0.0	0.0	0.0	5.5430843527593034e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0939739162783601e-10	0.0	0.0	0.0	0.0	0.0	0.0	6.04375429760771e-11	0.0	0.0	0.0	1.6716352184368233e-10	0.0	0.0	0.0	0.0	0.0	4.102759573111715e-10	2.19706411739437e-10	0.0	0.0	-1.6496257335596173e-09	0.0	0.0	0.0	0.0	0.0	-4.658190414641943e-10	0.0	0.0	0.0	8.082821954905422e-11	-1.3440429142201456e-09	0.0	-1.1245892742732084e-09	-2.58535927432967e-09	0.0	0.0	-1.9167348614460527e-09	0.0	-4.321121589382136e-09	8.116457903579023e-11	0.0	0.0	4.5987622541381556e-10	0.0	-8.507173283072624e-10	0.0	2.3059613590495811e-10	0.0	-3.709830196937539e-09	0.0	-5.83567267471387e-10	0.0
OTU_70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1246792528122076e-10	0.0	0.0	0.0	-2.6480572195888975e-09	0.0	0.0	0.0	0.0	0.0	-7.259562759038613e-10	0.0	0.0	0.0	0.0	-1.789442491263911e-09	0.0	-8.360119874669808e-10	-2.012985939841676e-09	0.0	0.0	-2.122332160067425e-09	0.0	-3.378329776345775e-09	0.0	0.0	0.0	0.0	0.0	-1.0188804245485408e-09	0.0	0.0	0.0	-2.699200859055499e-09	0.0	-7.203641122628013e-10	0.0
OTU_71	0.0	0.0	0.0	0.0	-4.576599415452255e-12	3.942627549557512e-10	0.0	-1.3006517510476524e-11	0.0	0.0	6.042752811434351e-12	0.0	0.0	0.0	0.0	-6.004291935708714e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.109749607048999e-13	0.0	1.0879743353466266e-10	0.0	0.0	-2.2155264722915383e-10	4.153849987135195e-10	0.0	2.025927991362774e-10	0.0	0.0	4.791919260760003e-12	9.471356250043353e-11	-5.85494241475745e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0654106946731909e-10	-3.355439790240176e-11	0.0	2.0290564718459015e-11	0.0	0.0	0.0	6.611359533526696e-11	0.0	0.0	0.0	1.667592698462385e-10	0.0	0.0	0.0	0.0	0.0	4.4254094341570834e-10	2.522789630723404e-10	0.0	0.0	-2.0831439183329775e-09	0.0	0.0	3.0575011608516085e-11	0.0	0.0	-6.333005947462504e-10	0.0	-1.3593470829939548e-10	0.0	6.371126071931591e-11	-1.668045638474209e-09	0.0	-1.2848612677870672e-09	-2.7517865587831433e-09	1.6621659537333735e-10	0.0	-2.195131875132906e-09	0.0	-4.5719682641294775e-09	2.6961670543785172e-11	0.0	0.0	4.509552151828785e-10	0.0	-9.685562857662287e-10	0.0	2.6216344662990826e-10	-1.9131508506026157e-10	-3.974395877619942e-09	0.0	-6.437056165910184e-10	2.4905703564963657e-10
OTU_72	0.0	0.0	0.0	0.0	0.0	6.391965430832084e-10	0.0	1.755601159597387e-11	0.0	0.0	-4.594022984726401e-12	0.0	0.0	0.0	0.0	0.0	9.225946033091928e-12	-1.1726297283785137e-10	9.858407099781337e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1894933680685195e-12	1.706625514972212e-11	0.0	0.0	2.8402705303742157e-12	8.371648030048357e-12	8.62514725875789e-12	0.0	0.0	9.195685911006152e-12	1.1259737124212166e-10	0.0	2.647094500157373e-10	0.0	0.0	-2.2318489363710547e-10	5.659409191028477e-11	1.7149835013825234e-11	2.790869090484518e-10	0.0	0.0	3.9039736121536844e-11	0.0	-3.4739507863527576e-11	0.0	2.3945531732489358e-11	0.0	1.4047056967290044e-10	-9.686652354899198e-11	8.003005717711419e-11	0.0	2.702953133646472e-10	0.0	0.0	1.1239585348946531e-10	8.266336264329625e-12	-5.319497523266834e-11	1.7143237556648958e-10	1.5689160456728376e-10	-2.591673089667672e-10	1.6955365496443287e-11	0.0	1.3990524791231389e-11	5.018835956068714e-12	3.276547945625169e-10	7.0120369971828595e-12	-5.484029453124558e-12	0.0	4.6439379873348164e-10	4.907592251105137e-10	1.1366040302452943e-10	1.6219869674874153e-12	-1.7511026121708161e-09	0.0	5.917512486804246e-11	1.588200726184939e-10	1.245733407117437e-10	0.0	-2.643749526310143e-10	0.0	0.0	0.0	3.092700734241081e-10	-1.5632430067068426e-09	4.030165230058887e-12	-9.079062077769966e-10	-1.9832292915170727e-09	9.91653837982155e-11	0.0	-1.6602552847770453e-09	8.64131107758061e-11	-3.3978931054707967e-09	2.3251399287953198e-10	-1.6786448353565118e-10	0.0	1.2983753465507664e-09	0.0	-7.404214723563158e-10	7.516113344104817e-11	5.686947789594943e-10	-1.8640917180478265e-10	-2.5491324808082383e-09	-1.3266067160219973e-10	-4.567496132649195e-10	0.0
OTU_73	0.0	0.0	0.0	0.0	0.0	2.9000696644326265e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.224997139188893e-10	9.676208573379846e-10	0.0	1.0973500339087934e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.914855236976533e-10	1.0871803561925452e-10	0.0	0.0	-1.8060398090117196e-09	0.0	0.0	0.0	0.0	0.0	-4.741857926913753e-10	0.0	0.0	0.0	0.0	-1.6021689974286172e-09	0.0	-1.0224286962864075e-09	-2.81826099882126e-09	0.0	0.0	-2.2989406392335583e-09	0.0	-4.988990354754625e-09	0.0	0.0	0.0	1.9255625704130553e-10	0.0	-9.436906429139402e-10	0.0	0.0	0.0	-3.942907594855342e-09	0.0	-6.638745195402301e-10	0.0
OTU_74	0.0	0.0	0.0	0.0	0.0	4.103076976018574e-10	0.0	2.270121354713459e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.338375963298936e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.164954441515364e-11	0.0	1.5466570427127651e-10	0.0	0.0	-1.4355297802773964e-10	0.0	0.0	1.6305954984028863e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1152520450508526e-10	0.0	6.86259069315679e-11	0.0	1.8575128674297294e-10	0.0	0.0	5.868326471500662e-11	0.0	0.0	1.3241016966931133e-10	9.641980713633873e-11	0.0	0.0	0.0	-1.1211546585267402e-10	0.0	2.678180352024324e-10	0.0	0.0	0.0	3.7604210540369024e-10	3.2888552784361333e-10	8.38075204007492e-11	-1.151241493299974e-11	-1.4054509730783333e-09	0.0	4.357126793128891e-11	9.049414184089036e-11	0.0	0.0	-2.2745632095981794e-10	0.0	0.0	0.0	1.936788415248735e-10	-1.087438624026887e-09	-2.998844101597474e-11	-7.817087002996769e-10	-1.6214303224606655e-09	0.0	0.0	-1.2329283276513948e-09	0.0	-2.5984435044300864e-09	1.3219201673869104e-10	0.0	0.0	8.746921814580964e-10	0.0	-5.915119944229245e-10	4.571616953873483e-11	3.445587630902427e-10	-1.1976266584211873e-10	-2.08425727486037e-09	0.0	-4.145905566355764e-10	0.0
OTU_76	0.0	0.0	0.0	0.0	0.0	4.851350320492896e-10	0.0	1.827124319259845e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6690807921924963e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2876747279569225e-11	0.0	1.4229105195427658e-10	0.0	0.0	-2.1552611995204352e-10	2.8572560375677734e-10	0.0	1.9639096866546719e-10	0.0	0.0	3.882782167509371e-11	5.996182054583748e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5246282362716298e-10	0.0	0.0	3.5496186368616796e-11	0.0	0.0	1.4082687369831822e-10	8.580610041173663e-11	0.0	0.0	0.0	6.775168886040174e-11	0.0	1.9627035162035308e-10	0.0	0.0	0.0	3.9648558198518534e-10	3.027883190044451e-10	5.6484834010461134e-11	0.0	-1.8239841528021176e-09	0.0	0.0	7.099969311532794e-11	0.0	0.0	-4.591659781334567e-10	0.0	0.0	0.0	9.619010163494655e-11	-1.6496108900375804e-09	-5.032201583028132e-11	-1.081102887181992e-09	-2.432015993712264e-09	1.0532789075605745e-10	0.0	-1.9277384066770665e-09	0.0	-4.0821408268412176e-09	7.875729830412077e-11	0.0	0.0	6.348463078280504e-10	0.0	-8.550988698299382e-10	0.0	3.2082587968879937e-10	-1.9455765657064607e-10	-3.3844652005269655e-09	0.0	-5.255141725638477e-10	9.594245936099051e-11
OTU_78	0.0	0.0	0.0	0.0	0.0	3.163007736963927e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3571535475775124e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6483271072496196e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4548478624335625e-10	0.0	0.0	0.0	-2.0282239073440414e-09	0.0	0.0	0.0	0.0	0.0	-4.5354634845451614e-10	0.0	0.0	0.0	0.0	-1.883545570564106e-09	0.0	-8.910314846292053e-10	-2.7722015333590655e-09	3.437300344563411e-10	1.2809738163057545e-10	-2.636615543829489e-09	0.0	-5.0365850847412416e-09	0.0	0.0	0.0	0.0	0.0	-1.0335633526411721e-09	0.0	0.0	0.0	-3.687781514386909e-09	0.0	-7.398945158211563e-10	0.0
OTU_79	0.0	0.0	0.0	0.0	-4.3488056523075304e-12	5.132471930139956e-10	0.0	-4.379069468923526e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6552357770060306e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3324772318136906e-10	1.2117347600845687e-09	0.0	1.5102247489596627e-10	0.0	7.541985417445062e-11	0.0	6.40337218966091e-11	0.0	0.0	0.0	0.0	0.0	1.4172565460353636e-10	0.0	0.0	0.0	-2.0751572373062333e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0361183312203766e-10	0.0	1.3535743180859294e-10	0.0	0.0	0.0	3.296661580677281e-10	1.4052988000994402e-10	0.0	0.0	-2.1757159883384553e-09	0.0	0.0	0.0	2.6220507799365566e-10	0.0	-6.588776744155362e-10	0.0	0.0	0.0	0.0	-1.882738292174029e-09	0.0	-1.1086529959366165e-09	-2.852985229321474e-09	3.062541778014932e-10	1.1577229856194875e-10	-2.5301046616333825e-09	0.0	-4.986175172944917e-09	-1.0907062304313164e-10	0.0	0.0	6.961111748364576e-11	0.0	-1.080044185174584e-09	0.0	2.0469546799454197e-10	0.0	-4.010018932048093e-09	6.803847336295046e-11	-7.247587687037766e-10	0.0
OTU_80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8941093248269794e-10	0.0	0.0	0.0	-1.8403919874431147e-09	0.0	0.0	0.0	0.0	0.0	-4.407538073639919e-10	0.0	0.0	0.0	0.0	-1.2687251926905215e-09	0.0	-8.630031144983072e-10	-1.8202360362580982e-09	0.0	0.0	-1.5905325210803905e-09	0.0	-2.92807759617876e-09	0.0	0.0	0.0	0.0	0.0	-7.720826163602234e-10	0.0	0.0	0.0	-2.386848956769277e-09	0.0	-5.494180042616393e-10	0.0
OTU_84	0.0	0.0	0.0	0.0	0.0	2.461566445147309e-10	0.0	0.0	0.0	0.0	5.1160656686824755e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4412326688468714e-12	0.0	9.615426137061581e-11	0.0	0.0	-2.035118272259492e-10	3.276728877475964e-10	0.0	1.4913044508664008e-10	0.0	0.0	0.0	8.142429208138096e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.864435670045478e-11	-2.8268285072025054e-11	0.0	9.19483386094128e-12	0.0	0.0	0.0	5.6770727740291804e-11	0.0	0.0	0.0	1.508616335579339e-10	0.0	0.0	0.0	0.0	0.0	3.729766218420179e-10	2.0260326831287383e-10	0.0	0.0	-1.874361435314213e-09	0.0	0.0	0.0	0.0	0.0	-5.653411237493449e-10	0.0	0.0	0.0	6.776424281695561e-11	-1.3943784978908251e-09	0.0	-1.171721355226226e-09	-2.495349887347454e-09	0.0	0.0	-2.027706247180784e-09	0.0	-4.263085490837237e-09	2.134620275126389e-11	0.0	0.0	4.1002847743381166e-10	0.0	-9.241479758561967e-10	0.0	2.1150971543645177e-10	0.0	-3.6352669635253918e-09	0.0	-5.944344413472657e-10	2.6549331246090843e-10
OTU_85	0.0	0.0	0.0	0.0	0.0	2.444310889607737e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3937257509065457e-09	0.0	0.0	0.0	9.492839386756142e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0681761281062305e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8146133487699422e-10	0.0	0.0	0.0	-1.8248622225413855e-09	0.0	0.0	0.0	0.0	0.0	-4.022248652873966e-10	0.0	0.0	0.0	0.0	-1.7891613031062175e-09	0.0	-8.632830440244055e-10	-2.6032383697984655e-09	2.9346291785752086e-10	1.592263203055662e-10	-2.4617934408439034e-09	0.0	-4.610642119739704e-09	0.0	0.0	0.0	0.0	0.0	-9.62282856431556e-10	0.0	0.0	0.0	-3.3952048734306584e-09	0.0	-6.945165852913284e-10	0.0
OTU_87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4171816412869683e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0221473913819032e-09	0.0	0.0	-1.5261896129447088e-09	0.0	0.0	-1.285363680835788e-09	0.0	-2.280079236382826e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9445915917815275e-09	0.0	0.0	0.0
OTU_88	0.0	0.0	0.0	0.0	-3.651367877176786e-12	5.485545286603044e-10	0.0	-3.465031190574367e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2270755300318106e-10	1.4466011750456078e-09	0.0	1.4548582491086412e-10	0.0	7.705238953597585e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4414219082505273e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5157124567935353e-10	0.0	0.0	0.0	3.368149223271054e-10	1.4385191709701183e-10	0.0	0.0	-2.1825437655857174e-09	0.0	0.0	0.0	2.5394370648923195e-10	0.0	-6.190253578035272e-10	0.0	0.0	0.0	0.0	-1.8792599836756808e-09	0.0	-1.0344029350800649e-09	-2.746862462346943e-09	3.196570903375773e-10	1.141306445136645e-10	-2.5478101607022114e-09	0.0	-4.910421635579272e-09	-1.1441873282509238e-10	0.0	0.0	6.751587804578155e-11	0.0	-1.0065015813646774e-09	0.0	1.88601378301783e-10	0.0	-3.868359688759596e-09	8.203558808035865e-11	-6.909540454150905e-10	0.0
OTU_89	0.0	0.0	0.0	0.0	0.0	6.25611455562634e-10	0.0	2.8155465829833864e-11	0.0	0.0	-4.4247754606023534e-12	0.0	0.0	-8.36642632041959e-12	0.0	0.0	9.674115483824035e-12	-1.2440019414475532e-10	1.0477932819523766e-11	6.534287183303606e-12	0.0	0.0	0.0	6.183929160859483e-12	-1.027216946131874e-11	0.0	7.576408508047436e-12	0.0	7.978583715478168e-12	1.8263780318131448e-11	6.663459431499002e-12	0.0	2.7727973747609922e-12	8.932624216755475e-12	9.117996744784709e-12	0.0	0.0	9.992414528433815e-12	1.284575111519053e-10	0.0	2.9685350120320926e-10	0.0	0.0	-2.2504906346810582e-10	-4.742572643099624e-12	1.8732876206211757e-11	2.9354309188230533e-10	0.0	0.0	4.885507022027892e-11	0.0	-3.952414374230933e-11	0.0	2.7279419610860832e-11	6.19598058065756e-12	1.4570802196581135e-10	-1.1200990217051694e-10	8.533465212768167e-11	0.0	2.957600334433454e-10	0.0	-8.161228973886077e-12	1.2397576369890197e-10	7.699859313837248e-12	-5.931183830369735e-11	1.7389859442691163e-10	1.8116851670472896e-10	-2.618172268370837e-10	1.9125770543038538e-11	0.0	1.4875834006253838e-11	5.22155796672845e-12	3.4288410390504633e-10	7.362604364899347e-12	-5.300300000560319e-12	0.0	5.083579603465171e-10	5.315491218389045e-10	1.3385388603790564e-10	2.114401819116921e-12	-1.880540045051062e-09	0.0	6.224347700625751e-11	1.844100062736183e-10	1.3062386423271743e-10	0.0	-3.046881329782246e-10	0.0	0.0	0.0	3.3493335580495795e-10	-1.5716040659497291e-09	6.3014928515334354e-12	-9.57025502813172e-10	-2.2733094894464895e-09	1.1225994319232339e-10	-5.659376868172936e-11	-1.7876048839028449e-09	8.996167749241131e-11	-3.731315703598516e-09	2.7925179968770514e-10	-1.386678235940109e-10	0.0	1.404701392827737e-09	0.0	-7.874992411027134e-10	8.697668086572352e-11	6.097531248914627e-10	-1.824075324147125e-10	-2.790382113467752e-09	-1.3395332233071777e-10	-5.19487552785578e-10	-2.797981112335122e-11
OTU_90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.637118446962707e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.546190956321431e-10	0.0	0.0	-7.489384271421585e-10	0.0	0.0	-7.712522390587325e-10	0.0	-1.5260616063998295e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.115658081755573e-09	0.0	0.0	0.0
